Label,Probabilities
1,[ 0.4845024   0.51549762]
0,[ 0.50455064  0.49544942]
1,[ 0.490132    0.50986803]
0,[ 0.50515461  0.49484536]
1,[ 0.47509816  0.52490181]
1,[ 0.49254271  0.50745732]
0,[ 0.50054157  0.4994584 ]
0,[ 0.5167985   0.48320147]
0,[ 0.5099228  0.4900772]
1,[ 0.48712891  0.51287109]
1,[ 0.48140588  0.51859409]
1,[ 0.48605126  0.51394874]
1,[ 0.48685172  0.51314825]
1,[ 0.482824    0.51717597]
0,[ 0.50911689  0.49088314]
1,[ 0.48447487  0.51552516]
1,[ 0.49911404  0.5008859 ]
1,[ 0.49398395  0.50601608]
1,[ 0.48560926  0.51439071]
1,[ 0.47637561  0.52362442]
1,[ 0.47979391  0.52020615]
1,[ 0.49874082  0.50125921]
1,[ 0.48496705  0.51503301]
0,[ 0.50069857  0.4993014 ]
0,[ 0.515522    0.48447797]
1,[ 0.47937635  0.52062368]
0,[ 0.51577884  0.48422122]
1,[ 0.49311695  0.50688308]
1,[ 0.47432241  0.52567762]
1,[ 0.48272014  0.51727986]
1,[ 0.49880245  0.50119752]
1,[ 0.48253104  0.51746893]
0,[ 0.51963645  0.48036352]
1,[ 0.47850531  0.52149469]
1,[ 0.49414897  0.50585103]
1,[ 0.49004403  0.509956  ]
1,[ 0.48335725  0.51664275]
1,[ 0.49921113  0.50078887]
1,[ 0.491276    0.50872397]
0,[ 0.50234771  0.49765232]
1,[ 0.48336244  0.51663756]
0,[ 0.50667751  0.49332246]
1,[ 0.49126634  0.50873363]
1,[ 0.48385233  0.51614773]
1,[ 0.48102978  0.51897025]
0,[ 0.50416976  0.49583024]
1,[ 0.49295262  0.50704736]
1,[ 0.47904095  0.52095902]
1,[ 0.48185208  0.51814789]
0,[ 0.50011015  0.49988985]
1,[ 0.4743118   0.52568823]
1,[ 0.47116807  0.5288319 ]
0,[ 0.50603062  0.49396935]
1,[ 0.47724396  0.52275604]
0,[ 0.5172255   0.48277456]
1,[ 0.48267466  0.51732534]
1,[ 0.48913825  0.51086181]
1,[ 0.48441553  0.51558447]
1,[ 0.47927657  0.52072346]
1,[ 0.47558457  0.52441543]
1,[ 0.48981023  0.51018971]
1,[ 0.49243405  0.50756592]
1,[ 0.4912734   0.50872654]
1,[ 0.48871621  0.51128376]
1,[ 0.48280886  0.51719111]
1,[ 0.47816843  0.52183163]
1,[ 0.48852676  0.51147324]
1,[ 0.4851608   0.51483917]
1,[ 0.49801636  0.50198364]
1,[ 0.49560791  0.50439209]
1,[ 0.48009038  0.51990962]
0,[ 0.50840098  0.49159905]
0,[ 0.50234926  0.49765074]
1,[ 0.48472536  0.51527464]
1,[ 0.49185967  0.50814033]
0,[ 0.51416892  0.48583111]
1,[ 0.48301527  0.5169847 ]
1,[ 0.49113116  0.50886881]
1,[ 0.47189555  0.52810442]
1,[ 0.48841938  0.51158065]
0,[ 0.51092911  0.48907092]
1,[ 0.47421402  0.52578598]
1,[ 0.48902518  0.51097482]
1,[ 0.47970703  0.520293  ]
1,[ 0.49152553  0.50847447]
0,[ 0.5058589   0.49414107]
1,[ 0.48004296  0.51995701]
1,[ 0.48336011  0.51663983]
1,[ 0.49562737  0.5043726 ]
1,[ 0.49280399  0.50719601]
1,[ 0.48070854  0.51929146]
1,[ 0.4820177   0.51798236]
0,[ 0.50066406  0.49933597]
1,[ 0.49985749  0.50014251]
1,[ 0.49547356  0.50452638]
1,[ 0.49328619  0.50671381]
1,[ 0.476282  0.523718]
1,[ 0.48009166  0.51990831]
1,[ 0.47746018  0.52253985]
1,[ 0.48722705  0.51277292]
0,[ 0.5147512  0.4852488]
1,[ 0.47816142  0.52183855]
1,[ 0.48142079  0.51857924]
0,[ 0.51143605  0.48856393]
1,[ 0.4824594   0.51754057]
1,[ 0.48135144  0.51864856]
1,[ 0.48894042  0.51105958]
1,[ 0.47944361  0.52055639]
1,[ 0.47976261  0.52023739]
1,[ 0.49199855  0.50800145]
1,[ 0.47189572  0.52810431]
1,[ 0.47927883  0.5207212 ]
1,[ 0.49071184  0.50928813]
1,[ 0.48233229  0.51766777]
0,[ 0.5027976   0.49720243]
1,[ 0.49327567  0.50672436]
1,[ 0.49623019  0.50376981]
0,[ 0.50806105  0.49193895]
1,[ 0.49591166  0.50408834]
0,[ 0.50582594  0.49417409]
1,[ 0.48412502  0.51587498]
1,[ 0.49247667  0.50752336]
0,[ 0.50330055  0.49669942]
0,[ 0.50334662  0.49665338]
1,[ 0.47940293  0.52059704]
1,[ 0.47872132  0.52127874]
1,[ 0.47963399  0.52036601]
1,[ 0.47558907  0.52441096]
1,[ 0.49717638  0.50282365]
1,[ 0.48885551  0.51114452]
1,[ 0.47468135  0.52531862]
1,[ 0.49384034  0.50615966]
1,[ 0.4682653   0.53173476]
1,[ 0.48741022  0.51258981]
0,[ 0.51401955  0.48598045]
1,[ 0.49709362  0.50290638]
1,[ 0.49618542  0.50381458]
1,[ 0.4745484  0.5254516]
1,[ 0.48241401  0.51758605]
0,[ 0.51666409  0.48333591]
1,[ 0.48423243  0.51576757]
1,[ 0.49938047  0.50061953]
1,[ 0.48996392  0.51003611]
1,[ 0.48987478  0.51012522]
1,[ 0.47738603  0.52261394]
1,[ 0.48979589  0.51020408]
1,[ 0.47731444  0.52268553]
1,[ 0.48522329  0.51477665]
1,[ 0.49831963  0.50168037]
1,[ 0.48838675  0.51161331]
0,[ 0.51592374  0.48407626]
1,[ 0.483439    0.51656097]
1,[ 0.48069355  0.51930642]
1,[ 0.49606919  0.50393081]
1,[ 0.47830868  0.52169132]
1,[ 0.4735873   0.52641267]
0,[ 0.50061595  0.49938408]
1,[ 0.49842611  0.50157392]
0,[ 0.5129987   0.48700127]
0,[ 0.50501066  0.49498931]
1,[ 0.48593128  0.51406872]
1,[ 0.49842149  0.50157851]
1,[ 0.47517547  0.52482456]
1,[ 0.48652667  0.51347333]
1,[ 0.48874554  0.51125449]
1,[ 0.48207337  0.51792663]
1,[ 0.48109046  0.51890951]
1,[ 0.48802611  0.51197386]
1,[ 0.49304453  0.50695544]
0,[ 0.50957245  0.49042755]
1,[ 0.47907266  0.52092731]
1,[ 0.47963873  0.5203613 ]
1,[ 0.49465838  0.50534159]
1,[ 0.48518988  0.51481009]
1,[ 0.49484059  0.50515944]
1,[ 0.48191381  0.51808619]
0,[ 0.51391011  0.48608992]
1,[ 0.48558557  0.51441443]
1,[ 0.4814758   0.51852423]
1,[ 0.48505101  0.51494896]
1,[ 0.48322761  0.51677239]
1,[ 0.49075529  0.50924474]
1,[ 0.48070028  0.51929975]
1,[ 0.47816744  0.52183253]
0,[ 0.5058558  0.4941442]
0,[ 0.5045023   0.49549767]
0,[ 0.51062727  0.48937276]
0,[ 0.50352305  0.49647701]
1,[ 0.48398036  0.51601964]
1,[ 0.48224863  0.51775134]
1,[ 0.48479155  0.51520842]
1,[ 0.49079841  0.50920165]
1,[ 0.47624984  0.52375019]
1,[ 0.47574881  0.52425122]
1,[ 0.48400992  0.51599008]
1,[ 0.49440977  0.50559026]
0,[ 0.51030368  0.48969632]
1,[ 0.48922017  0.5107798 ]
1,[ 0.48199373  0.51800627]
1,[ 0.47650841  0.52349156]
1,[ 0.49713737  0.50286257]
1,[ 0.49288648  0.50711352]
0,[ 0.50700152  0.49299851]
1,[ 0.49754906  0.502451  ]
1,[ 0.49368516  0.50631481]
1,[ 0.47922292  0.52077711]
1,[ 0.48854795  0.51145208]
0,[ 0.50210923  0.49789077]
1,[ 0.4872545   0.51274544]
1,[ 0.49967527  0.50032473]
1,[ 0.48543993  0.5145601 ]
1,[ 0.4961324   0.50386763]
1,[ 0.49160573  0.50839424]
1,[ 0.48784998  0.51214999]
1,[ 0.48758739  0.51241267]
1,[ 0.48891583  0.5110842 ]
1,[ 0.48516467  0.51483536]
1,[ 0.48475692  0.51524305]
1,[ 0.48353335  0.51646662]
1,[ 0.47542194  0.52457809]
1,[ 0.48893321  0.51106685]
1,[ 0.47370547  0.52629447]
1,[ 0.48680881  0.51319122]
1,[ 0.48402184  0.51597816]
1,[ 0.49303502  0.50696498]
1,[ 0.49371448  0.50628555]
0,[ 0.50623423  0.4937658 ]
1,[ 0.49224731  0.50775266]
1,[ 0.48329234  0.51670766]
1,[ 0.4918355   0.50816453]
1,[ 0.48866597  0.51133406]
1,[ 0.47853148  0.52146846]
1,[ 0.49643764  0.50356233]
1,[ 0.48119837  0.51880163]
0,[ 0.50205141  0.49794859]
1,[ 0.4856008   0.51439917]
1,[ 0.47732612  0.5226739 ]
1,[ 0.4794057  0.5205943]
0,[ 0.50879139  0.49120867]
1,[ 0.48279655  0.51720345]
1,[ 0.48507154  0.51492846]
0,[ 0.51787645  0.48212358]
1,[ 0.49190614  0.50809389]
1,[ 0.49223682  0.50776315]
1,[ 0.49698547  0.50301456]
1,[ 0.48260471  0.51739532]
0,[ 0.50138772  0.49861228]
1,[ 0.48619917  0.5138008 ]
0,[ 0.50434393  0.49565607]
0,[ 0.51525402  0.48474598]
1,[ 0.49788234  0.50211769]
1,[ 0.49944583  0.50055414]
1,[ 0.48014554  0.51985449]
1,[ 0.48737678  0.51262325]
1,[ 0.48998892  0.51001108]
1,[ 0.48125848  0.51874155]
1,[ 0.49283966  0.50716037]
1,[ 0.48077801  0.51922196]
1,[ 0.48044318  0.51955682]
0,[ 0.50021636  0.49978366]
0,[ 0.50406098  0.49593905]
1,[ 0.48865691  0.51134312]
1,[ 0.49063569  0.50936431]
1,[ 0.48434246  0.51565748]
1,[ 0.48186329  0.51813668]
0,[ 0.50236523  0.4976348 ]
1,[ 0.4977161   0.50228387]
0,[ 0.5113188   0.48868126]
0,[ 0.50767875  0.49232131]
1,[ 0.48062101  0.51937902]
1,[ 0.47474253  0.52525747]
1,[ 0.4838174   0.51618266]
0,[ 0.51094425  0.48905578]
0,[ 0.51443166  0.48556828]
1,[ 0.47894704  0.5210529 ]
0,[ 0.51090461  0.48909542]
1,[ 0.47411105  0.52588892]
1,[ 0.49631432  0.50368565]
1,[ 0.49575534  0.50424463]
1,[ 0.47558126  0.52441877]
1,[ 0.48256162  0.51743835]
0,[ 0.51005018  0.48994976]
1,[ 0.49952465  0.50047535]
1,[ 0.47719812  0.52280188]
0,[ 0.50055408  0.49944589]
1,[ 0.47127104  0.52872902]
1,[ 0.48369938  0.51630062]
0,[ 0.50575888  0.49424112]
1,[ 0.48247409  0.51752597]
1,[ 0.48991483  0.51008517]
1,[ 0.47633585  0.52366418]
1,[ 0.48896059  0.51103944]
1,[ 0.48787838  0.51212168]
1,[ 0.48324731  0.51675266]
0,[ 0.50225967  0.49774036]
0,[ 0.50893432  0.49106562]
1,[ 0.48158556  0.51841444]
1,[ 0.47774807  0.52225196]
1,[ 0.48669702  0.51330298]
0,[ 0.51720011  0.48279995]
1,[ 0.4849931   0.51500696]
0,[ 0.50063533  0.4993647 ]
0,[ 0.50009608  0.49990389]
1,[ 0.47375175  0.52624828]
0,[ 0.50817031  0.49182969]
1,[ 0.49829334  0.50170666]
1,[ 0.49178934  0.50821072]
1,[ 0.49144402  0.50855595]
1,[ 0.48268288  0.51731712]
0,[ 0.50022209  0.49977791]
1,[ 0.49108607  0.50891393]
1,[ 0.49137804  0.50862199]
1,[ 0.47805381  0.52194619]
1,[ 0.48891163  0.51108837]
1,[ 0.48493657  0.51506346]
1,[ 0.48852906  0.51147097]
1,[ 0.48885474  0.51114529]
1,[ 0.48595566  0.5140444 ]
1,[ 0.47646606  0.523534  ]
0,[ 0.50035781  0.49964213]
1,[ 0.4907631   0.50923687]
0,[ 0.51371002  0.48629004]
1,[ 0.49767023  0.50232977]
1,[ 0.49605778  0.50394219]
1,[ 0.47306243  0.52693754]
0,[ 0.50341833  0.49658167]
1,[ 0.4988268  0.5011732]
0,[ 0.50564039  0.49435961]
1,[ 0.48822406  0.51177597]
0,[ 0.50626385  0.49373612]
0,[ 0.50385267  0.49614736]
0,[ 0.50131768  0.49868229]
1,[ 0.48360938  0.51639062]
1,[ 0.49621108  0.50378889]
0,[ 0.50820363  0.49179637]
1,[ 0.48091027  0.51908976]
1,[ 0.49569747  0.50430256]
1,[ 0.49956942  0.50043058]
1,[ 0.49766508  0.50233495]
0,[ 0.50694197  0.49305806]
0,[ 0.5054704  0.4945296]
1,[ 0.48825178  0.51174819]
0,[ 0.51595634  0.48404363]
1,[ 0.48566481  0.51433516]
1,[ 0.49768952  0.50231045]
0,[ 0.52035046  0.47964957]
0,[ 0.50208539  0.49791461]
1,[ 0.49330613  0.5066939 ]
1,[ 0.47576118  0.52423882]
1,[ 0.4928031  0.5071969]
1,[ 0.47905228  0.52094775]
1,[ 0.48294568  0.51705432]
1,[ 0.49025512  0.50974488]
1,[ 0.49391398  0.50608599]
0,[ 0.50487596  0.49512401]
0,[ 0.50659293  0.49340713]
1,[ 0.48083407  0.51916593]
1,[ 0.48917875  0.51082122]
1,[ 0.49880207  0.50119793]
1,[ 0.47689557  0.52310443]
1,[ 0.47281587  0.52718407]
1,[ 0.47703502  0.52296501]
0,[ 0.50543642  0.49456361]
1,[ 0.48995095  0.5100491 ]
0,[ 0.50163215  0.49836788]
0,[ 0.50874442  0.49125558]
0,[ 0.50464916  0.49535084]
1,[ 0.48694649  0.51305354]
1,[ 0.48605189  0.51394808]
0,[ 0.50088489  0.49911511]
1,[ 0.48076603  0.51923394]
1,[ 0.49007267  0.50992733]
1,[ 0.49764684  0.50235313]
0,[ 0.50869215  0.49130785]
1,[ 0.47098041  0.52901953]
1,[ 0.48620936  0.51379067]
1,[ 0.4766233  0.5233767]
1,[ 0.49190453  0.5080955 ]
1,[ 0.48231819  0.51768178]
0,[ 0.51144516  0.48855481]
1,[ 0.47114864  0.52885133]
1,[ 0.4762598   0.52374023]
1,[ 0.48062965  0.51937032]
0,[ 0.50519174  0.49480823]
1,[ 0.48399004  0.51600993]
0,[ 0.50032765  0.49967238]
1,[ 0.48359546  0.51640457]
1,[ 0.47628301  0.52371705]
1,[ 0.48643404  0.51356596]
1,[ 0.47435904  0.5256409 ]
0,[ 0.50258309  0.49741694]
0,[ 0.501041    0.49895895]
1,[ 0.48619881  0.51380122]
1,[ 0.49915797  0.50084203]
1,[ 0.4990696   0.50093043]
1,[ 0.47783145  0.52216858]
1,[ 0.49592289  0.50407708]
1,[ 0.4787105   0.52128953]
1,[ 0.48032561  0.51967442]
1,[ 0.48450068  0.51549929]
1,[ 0.49217474  0.50782526]
1,[ 0.48941594  0.51058406]
0,[ 0.50220746  0.49779254]
1,[ 0.4885841  0.5114159]
1,[ 0.47450304  0.52549696]
1,[ 0.4950605  0.5049395]
1,[ 0.48705152  0.51294845]
1,[ 0.47680724  0.52319276]
1,[ 0.48936999  0.51063007]
1,[ 0.47576255  0.52423745]
1,[ 0.49790189  0.50209814]
1,[ 0.48561612  0.51438385]
1,[ 0.48924667  0.51075327]
1,[ 0.47738993  0.52261007]
1,[ 0.48495135  0.51504862]
1,[ 0.4995757   0.50042433]
1,[ 0.47438064  0.52561939]
1,[ 0.48211449  0.51788551]
0,[ 0.51069659  0.48930341]
1,[ 0.47019732  0.52980274]
1,[ 0.4845455   0.51545447]
1,[ 0.49460763  0.50539237]
1,[ 0.49514571  0.50485426]
1,[ 0.49406594  0.50593412]
1,[ 0.48883635  0.51116365]
1,[ 0.49531785  0.50468212]
0,[ 0.50197107  0.49802896]
1,[ 0.48617926  0.51382077]
1,[ 0.49977562  0.50022441]
1,[ 0.49465778  0.50534219]
0,[ 0.50572157  0.4942784 ]
0,[ 0.50576442  0.49423555]
1,[ 0.48251212  0.51748788]
1,[ 0.48846003  0.51154   ]
1,[ 0.48718584  0.51281416]
1,[ 0.49314544  0.50685459]
1,[ 0.49023256  0.50976741]
0,[ 0.50904828  0.49095169]
1,[ 0.49392021  0.50607979]
1,[ 0.49431384  0.50568616]
1,[ 0.49565911  0.50434089]
1,[ 0.49580005  0.50419998]
1,[ 0.48978558  0.51021439]
0,[ 0.51133847  0.48866156]
1,[ 0.493608  0.506392]
1,[ 0.49524066  0.50475931]
1,[ 0.48772836  0.51227164]
1,[ 0.49678317  0.50321686]
1,[ 0.49337047  0.50662947]
1,[ 0.49353471  0.50646532]
1,[ 0.47334656  0.52665341]
1,[ 0.49376902  0.50623101]
0,[ 0.51048905  0.48951098]
1,[ 0.49767411  0.50232595]
1,[ 0.48793009  0.51206994]
1,[ 0.48366448  0.51633555]
1,[ 0.49390683  0.5060932 ]
1,[ 0.48293969  0.51706028]
1,[ 0.48130107  0.51869887]
0,[ 0.50686747  0.4931325 ]
1,[ 0.49639338  0.50360662]
1,[ 0.48701009  0.51298994]
1,[ 0.47126931  0.52873063]
1,[ 0.47794944  0.52205056]
1,[ 0.49953535  0.50046468]
1,[ 0.49143213  0.50856787]
1,[ 0.49467719  0.50532281]
0,[ 0.50482392  0.49517605]
1,[ 0.49867019  0.50132978]
0,[ 0.50296915  0.49703088]
1,[ 0.48714429  0.51285565]
1,[ 0.48427087  0.51572907]
1,[ 0.49102753  0.50897247]
1,[ 0.47822466  0.52177531]
1,[ 0.49078643  0.50921357]
1,[ 0.48766181  0.51233822]
0,[ 0.51291561  0.48708439]
1,[ 0.48505968  0.51494038]
1,[ 0.49275422  0.50724578]
1,[ 0.47920704  0.52079296]
0,[ 0.50207013  0.49792987]
1,[ 0.47711852  0.52288151]
1,[ 0.4892188   0.51078123]
0,[ 0.50335121  0.49664876]
1,[ 0.4836745   0.51632553]
1,[ 0.49353752  0.50646245]
1,[ 0.47609487  0.52390516]
1,[ 0.48919225  0.51080775]
1,[ 0.48820716  0.51179284]
1,[ 0.47413573  0.5258643 ]
1,[ 0.47498804  0.52501202]
1,[ 0.47906607  0.52093393]
0,[ 0.50359428  0.49640572]
1,[ 0.49968404  0.50031596]
1,[ 0.47907957  0.5209204 ]
0,[ 0.50241923  0.49758077]
0,[ 0.50584847  0.49415147]
1,[ 0.48763162  0.51236838]
1,[ 0.48312384  0.51687616]
1,[ 0.49618354  0.50381649]
1,[ 0.49246827  0.5075317 ]
0,[ 0.50854141  0.49145862]
1,[ 0.48225597  0.51774406]
1,[ 0.47823036  0.5217697 ]
1,[ 0.48692194  0.51307809]
1,[ 0.48383036  0.51616961]
1,[ 0.47641012  0.52358991]
1,[ 0.47858703  0.52141291]
1,[ 0.49792489  0.50207508]
1,[ 0.49653265  0.50346738]
1,[ 0.48946744  0.51053262]
1,[ 0.49894708  0.50105292]
1,[ 0.4913927   0.50860733]
1,[ 0.48179883  0.51820117]
0,[ 0.50242668  0.49757332]
0,[ 0.51887608  0.48112398]
1,[ 0.48424771  0.51575232]
0,[ 0.51030111  0.48969892]
1,[ 0.48940772  0.51059228]
0,[ 0.50868666  0.49131334]
1,[ 0.49186933  0.50813067]
1,[ 0.49860936  0.50139064]
1,[ 0.49211597  0.50788403]
1,[ 0.48398754  0.51601243]
1,[ 0.49370506  0.50629497]
1,[ 0.49386653  0.5061335 ]
1,[ 0.48916638  0.51083362]
1,[ 0.49755946  0.50244051]
0,[ 0.50243288  0.49756715]
1,[ 0.49781668  0.50218326]
1,[ 0.49699971  0.50300032]
1,[ 0.48956585  0.51043415]
0,[ 0.51139683  0.4886032 ]
1,[ 0.48564476  0.5143553 ]
1,[ 0.4812364   0.51876354]
1,[ 0.47927904  0.52072096]
0,[ 0.50141144  0.49858859]
1,[ 0.483558  0.516442]
1,[ 0.48609641  0.51390356]
1,[ 0.48692653  0.51307344]
1,[ 0.48235598  0.51764399]
1,[ 0.49937776  0.50062221]
1,[ 0.48255691  0.51744312]
1,[ 0.47516173  0.52483827]
1,[ 0.49338609  0.50661391]
1,[ 0.49166405  0.50833595]
0,[ 0.51154405  0.48845601]
1,[ 0.48255727  0.51744276]
1,[ 0.48032865  0.51967138]
1,[ 0.49100676  0.50899327]
1,[ 0.49356776  0.50643224]
1,[ 0.47869644  0.52130359]
1,[ 0.49244928  0.50755078]
1,[ 0.48045266  0.51954734]
0,[ 0.50229174  0.49770823]
1,[ 0.49593693  0.50406307]
1,[ 0.48828775  0.51171225]
1,[ 0.48037013  0.51962984]
0,[ 0.50201315  0.49798682]
1,[ 0.49066293  0.50933707]
1,[ 0.49107453  0.5089255 ]
1,[ 0.48142129  0.51857871]
1,[ 0.48523304  0.51476699]
1,[ 0.49058765  0.50941235]
1,[ 0.49248669  0.50751334]
1,[ 0.47829452  0.52170551]
0,[ 0.50127149  0.49872854]
1,[ 0.47602883  0.5239712 ]
1,[ 0.48179546  0.51820451]
1,[ 0.48295596  0.51704407]
0,[ 0.50960302  0.49039695]
1,[ 0.49488121  0.50511879]
1,[ 0.47185412  0.52814585]
1,[ 0.49735245  0.50264752]
1,[ 0.49559426  0.5044058 ]
1,[ 0.49217033  0.50782967]
1,[ 0.48421291  0.51578707]
1,[ 0.48478806  0.51521194]
1,[ 0.49737269  0.50262731]
1,[ 0.48210889  0.51789105]
0,[ 0.50129873  0.49870127]
1,[ 0.47385105  0.52614892]
0,[ 0.50154018  0.49845982]
1,[ 0.47977769  0.52022225]
1,[ 0.48984149  0.51015854]
1,[ 0.48452544  0.51547456]
1,[ 0.48100594  0.51899409]
1,[ 0.49979037  0.50020963]
1,[ 0.48690614  0.51309389]
1,[ 0.48969677  0.51030326]
1,[ 0.49253955  0.50746047]
1,[ 0.49849948  0.50150049]
1,[ 0.48732296  0.51267707]
0,[ 0.51375133  0.48624864]
1,[ 0.49474207  0.50525796]
1,[ 0.49401802  0.50598204]
1,[ 0.48254126  0.51745874]
1,[ 0.48893151  0.51106852]
1,[ 0.4939881   0.50601184]
1,[ 0.48197624  0.51802373]
0,[ 0.5063259   0.49367413]
1,[ 0.48929042  0.51070958]
1,[ 0.49598491  0.50401509]
1,[ 0.487187    0.51281303]
1,[ 0.49590677  0.50409323]
1,[ 0.48947278  0.51052725]
0,[ 0.50037646  0.49962357]
0,[ 0.5139153  0.4860847]
0,[ 0.50233191  0.49766812]
1,[ 0.48318434  0.51681566]
1,[ 0.48084125  0.51915872]
1,[ 0.47419015  0.52580988]
1,[ 0.48599705  0.51400292]
1,[ 0.47594944  0.52405053]
1,[ 0.48093203  0.519068  ]
1,[ 0.49230343  0.50769663]
0,[ 0.50312513  0.49687493]
1,[ 0.48130479  0.51869524]
1,[ 0.48447204  0.51552796]
0,[ 0.51728839  0.48271158]
0,[ 0.51137584  0.48862416]
1,[ 0.48091668  0.51908332]
0,[ 0.50606197  0.49393797]
1,[ 0.48233852  0.51766145]
0,[ 0.50651884  0.49348122]
1,[ 0.48568392  0.51431608]
0,[ 0.50413162  0.49586841]
1,[ 0.47870135  0.52129865]
1,[ 0.48194289  0.51805705]
0,[ 0.5040977  0.4959023]
1,[ 0.48258594  0.51741409]
1,[ 0.48528171  0.51471829]
1,[ 0.49243036  0.50756961]
1,[ 0.49776956  0.50223041]
0,[ 0.5150848  0.4849152]
1,[ 0.47184727  0.52815276]
1,[ 0.48877814  0.51122189]
1,[ 0.48087814  0.51912189]
1,[ 0.47784218  0.52215785]
1,[ 0.48799962  0.51200038]
1,[ 0.49140093  0.50859904]
1,[ 0.49034879  0.50965118]
0,[ 0.50372922  0.49627081]
0,[ 0.51034552  0.48965454]
0,[ 0.50728685  0.49271315]
1,[ 0.49839967  0.50160038]
1,[ 0.47916391  0.52083611]
1,[ 0.49078444  0.50921553]
0,[ 0.50262666  0.49737334]
1,[ 0.48589104  0.51410896]
1,[ 0.48819587  0.51180416]
1,[ 0.48245659  0.51754344]
1,[ 0.47306749  0.52693254]
1,[ 0.49520186  0.50479817]
1,[ 0.4730165   0.52698344]
0,[ 0.51227301  0.48772702]
1,[ 0.475528    0.52447194]
1,[ 0.48142958  0.51857042]
1,[ 0.49355936  0.50644064]
0,[ 0.50198001  0.49801999]
1,[ 0.48405567  0.51594436]
1,[ 0.49098802  0.50901198]
1,[ 0.48387477  0.5161252 ]
1,[ 0.49603733  0.5039627 ]
1,[ 0.48906291  0.51093709]
1,[ 0.48122606  0.51877397]
1,[ 0.4974865   0.50251347]
0,[ 0.50772369  0.49227628]
0,[ 0.51360995  0.48639005]
1,[ 0.48949465  0.51050532]
1,[ 0.49568009  0.50431991]
1,[ 0.48433733  0.51566273]
0,[ 0.51268166  0.48731834]
1,[ 0.48209637  0.51790363]
1,[ 0.4843632   0.51563686]
1,[ 0.49398878  0.50601125]
1,[ 0.49320555  0.50679445]
1,[ 0.47799081  0.52200925]
1,[ 0.49948576  0.50051421]
1,[ 0.49636334  0.50363672]
1,[ 0.47312909  0.52687091]
1,[ 0.4985204   0.50147963]
1,[ 0.47884151  0.52115846]
1,[ 0.48840997  0.51159006]
1,[ 0.47337621  0.52662379]
1,[ 0.48461455  0.51538545]
1,[ 0.47720388  0.52279615]
1,[ 0.48870683  0.51129317]
1,[ 0.47874445  0.52125555]
1,[ 0.49537468  0.50462532]
1,[ 0.47667393  0.52332604]
1,[ 0.482467    0.51753294]
1,[ 0.48558396  0.51441604]
0,[ 0.50521237  0.49478766]
1,[ 0.49699077  0.50300926]
1,[ 0.48767683  0.5123232 ]
1,[ 0.49882066  0.5011794 ]
0,[ 0.50289834  0.49710169]
1,[ 0.49408627  0.50591373]
1,[ 0.49598217  0.50401783]
1,[ 0.47517586  0.52482408]
1,[ 0.48382264  0.51617736]
1,[ 0.47693092  0.52306908]
1,[ 0.48726943  0.5127306 ]
1,[ 0.47388437  0.5261156 ]
1,[ 0.49578694  0.50421309]
1,[ 0.47860202  0.52139801]
0,[ 0.51238883  0.48761117]
0,[ 0.52308255  0.47691745]
1,[ 0.48722184  0.51277816]
1,[ 0.49364778  0.50635225]
1,[ 0.49404058  0.50595945]
1,[ 0.48473471  0.51526523]
1,[ 0.49844268  0.50155735]
1,[ 0.48990059  0.51009941]
1,[ 0.47945425  0.52054578]
1,[ 0.48033941  0.51966059]
1,[ 0.48276681  0.51723319]
0,[ 0.50127399  0.49872595]
1,[ 0.48911151  0.51088846]
1,[ 0.48069197  0.51930803]
0,[ 0.50883502  0.49116501]
1,[ 0.48916802  0.51083201]
1,[ 0.47226498  0.52773505]
1,[ 0.4819946   0.51800537]
1,[ 0.48162103  0.51837891]
1,[ 0.4824163   0.51758373]
1,[ 0.48279732  0.51720268]
1,[ 0.49337757  0.50662237]
1,[ 0.4930774  0.5069226]
1,[ 0.4753747   0.52462536]
1,[ 0.49147695  0.50852305]
1,[ 0.48107895  0.51892108]
1,[ 0.49017152  0.50982845]
1,[ 0.48565778  0.51434225]
1,[ 0.49890083  0.50109911]
0,[ 0.50141364  0.49858636]
1,[ 0.48087329  0.51912671]
1,[ 0.4918817   0.50811827]
1,[ 0.49782583  0.5021742 ]
1,[ 0.49504906  0.50495094]
1,[ 0.49997243  0.50002754]
1,[ 0.46741217  0.53258783]
1,[ 0.46981391  0.53018612]
1,[ 0.48266265  0.51733738]
1,[ 0.49883264  0.50116736]
0,[ 0.51640517  0.48359483]
1,[ 0.48066968  0.51933032]
1,[ 0.48496446  0.51503551]
0,[ 0.50953168  0.49046832]
1,[ 0.48588073  0.51411921]
1,[ 0.49951836  0.50048167]
0,[ 0.50510699  0.49489301]
1,[ 0.47953776  0.52046221]
1,[ 0.49299058  0.50700939]
1,[ 0.48837924  0.51162076]
0,[ 0.50585443  0.4941456 ]
1,[ 0.48534155  0.51465839]
1,[ 0.48285279  0.51714718]
1,[ 0.48683256  0.51316738]
1,[ 0.4699187   0.53008127]
1,[ 0.48011518  0.51988482]
0,[ 0.51603311  0.48396692]
1,[ 0.49804729  0.50195265]
1,[ 0.48831764  0.51168233]
1,[ 0.49237612  0.50762391]
1,[ 0.4897902   0.51020986]
1,[ 0.47835547  0.52164447]
1,[ 0.49144453  0.50855547]
0,[ 0.50657302  0.49342695]
0,[ 0.51314992  0.48685011]
1,[ 0.47327837  0.52672166]
